label,device_ms,ax,ay,az,gx,gy,gz,recv_unix_time
forehand,376173,0.2759,-0.6401,-0.3528,-231.094,-84.594,-69.625,1788095386.387
forehand,376178,0.3152,-0.6050,-0.3508,-235.188,-74.250,-76.688,1788095386.391
forehand,376182,0.3613,-0.5745,-0.3499,-242.000,-61.688,-83.688,1788095386.396
forehand,376187,0.4126,-0.5508,-0.3494,-250.344,-45.938,-90.688,1788095386.400
forehand,376191,0.4636,-0.5298,-0.3481,-259.125,-26.594,-98.094,1788095386.405
forehand,376196,0.5056,-0.5063,-0.3425,-268.469,-4.031,-106.500,1788095386.409
forehand,376200,0.5303,-0.4790,-0.3306,-279.312,20.531,-116.156,1788095386.413
forehand,376205,0.5325,-0.4521,-0.3145,-291.781,45.000,-126.812,1788095386.418
forehand,376209,0.5142,-0.4319,-0.3010,-303.500,66.594,-137.500,1788095386.423
forehand,376214,0.4841,-0.4202,-0.2996,-310.656,82.594,-147.062,1788095386.427
forehand,376219,0.4509,-0.4121,-0.3147,-311.594,91.094,-154.562,1788095386.432
forehand,376223,0.4192,-0.4021,-0.3462,-308.500,91.438,-159.875,1788095386.437
forehand,376228,0.3882,-0.3901,-0.3896,-305.312,84.375,-163.438,1788095386.441
forehand,376232,0.3572,-0.3816,-0.4414,-304.312,71.500,-165.938,1788095386.446
forehand,376237,0.3291,-0.3799,-0.4966,-304.938,54.906,-167.875,1788095386.450
forehand,376241,0.3103,-0.3833,-0.5510,-305.375,36.531,-169.438,1788095386.455
forehand,376246,0.3071,-0.3857,-0.6003,-304.188,18.312,-170.625,1788095386.459
forehand,376250,0.3218,-0.3818,-0.6399,-301.125,1.812,-171.594,1788095386.463
forehand,376255,0.3516,-0.3694,-0.6670,-297.062,-12.188,-172.594,1788095386.468
forehand,376259,0.3896,-0.3513,-0.6831,-293.500,-24.031,-173.812,1788095386.473
forehand,376264,0.4292,-0.3320,-0.6941,-291.469,-34.812,-175.344,1788095386.477
forehand,376269,0.4636,-0.3157,-0.7063,-291.250,-46.000,-177.062,1788095386.482
forehand,376273,0.4888,-0.3042,-0.7278,-292.469,-59.188,-178.688,1788095386.487
forehand,376278,0.5029,-0.2993,-0.7651,-294.156,-75.375,-179.781,1788095386.491
forehand,376282,0.5083,-0.3020,-0.8206,-294.812,-95.031,-179.875,1788095386.496
forehand,376287,0.5117,-0.3115,-0.8896,-292.844,-118.156,-178.625,1788095386.500
forehand,376291,0.5200,-0.3252,-0.9612,-286.969,-144.281,-175.656,1788095386.504
forehand,376296,0.5391,-0.3359,-1.0222,-277.250,-172.125,-170.781,1788095386.509
forehand,376300,0.5706,-0.3357,-1.0647,-265.250,-199.594,-163.844,1788095386.513
forehand,376305,0.6125,-0.3191,-1.0925,-253.062,-223.562,-154.750,1788095386.518
forehand,376309,0.6602,-0.2861,-1.1155,-241.906,-240.281,-143.156,1788095386.522
forehand,376314,0.7097,-0.2422,-1.1392,-231.625,-247.062,-128.781,1788095386.527
forehand,376318,0.7568,-0.1968,-1.1611,-221.562,-243.688,-111.625,1788095386.532
forehand,376323,0.7957,-0.1604,-1.1760,-211.000,-232.438,-92.531,1788095386.536
forehand,376327,0.8176,-0.1396,-1.1802,-199.625,-216.844,-73.000,1788095386.541
forehand,376332,0.8157,-0.1353,-1.1731,-187.844,-200.375,-54.688,1788095386.545
forehand,376337,0.7876,-0.1409,-1.1575,-177.094,-185.656,-38.656,1788095386.550
forehand,376362,0.4883,-0.1628,-1.1184,-169.969,-152.156,1.312,1788095386.575
forehand,376365,0.4348,-0.1753,-1.1296,-173.375,-147.781,1.812,1788095386.578
forehand,376369,0.3894,-0.1917,-1.1521,-176.594,-142.938,0.312,1788095386.582
forehand,376373,0.3567,-0.2073,-1.1892,-178.469,-137.031,-2.812,1788095386.587
forehand,376378,0.3445,-0.2170,-1.2395,-178.219,-129.625,-7.000,1788095386.591
forehand,376382,0.3611,-0.2190,-1.2979,-175.938,-120.938,-11.375,1788095386.596
forehand,376387,0.4075,-0.2153,-1.3567,-171.719,-112.125,-14.969,1788095386.600
forehand,376391,0.4736,-0.2095,-1.4080,-165.219,-104.469,-17.375,1788095386.605
forehand,376396,0.5408,-0.2041,-1.4438,-156.000,-98.906,-18.531,1788095386.609
forehand,376400,0.5908,-0.2009,-1.4592,-144.156,-95.406,-18.844,1788095386.614
forehand,376405,0.6145,-0.1997,-1.4531,-130.500,-93.156,-18.812,1788095386.618
forehand,376409,0.6138,-0.1987,-1.4275,-115.969,-91.312,-18.781,1788095386.623
forehand,376414,0.5981,-0.1953,-1.3865,-101.344,-89.594,-18.906,1788095386.627
forehand,376419,0.5764,-0.1870,-1.3345,-87.188,-88.438,-19.031,1788095386.632
forehand,376423,0.5520,-0.1731,-1.2756,-73.906,-88.312,-18.906,1788095386.637
forehand,376428,0.5247,-0.1543,-1.2139,-62.031,-89.688,-18.375,1788095386.641
forehand,376432,0.4929,-0.1328,-1.1528,-52.250,-92.594,-17.219,1788095386.646
forehand,376437,0.4595,-0.1104,-1.0967,-45.594,-96.812,-15.375,1788095386.650
forehand,376441,0.4285,-0.0884,-1.0498,-42.656,-101.594,-13.000,1788095386.654
forehand,376446,0.4041,-0.0691,-1.0166,-43.562,-105.969,-10.344,1788095386.659
forehand,376450,0.3875,-0.0554,-1.0012,-47.625,-109.031,-7.656,1788095386.663
forehand,376455,0.3774,-0.0510,-1.0059,-53.656,-110.219,-5.250,1788095386.668
forehand,376459,0.3721,-0.0571,-1.0286,-60.219,-109.375,-3.344,1788095386.672
forehand,376464,0.3701,-0.0693,-1.0649,-66.219,-106.531,-2.094,1788095386.677
forehand,376468,0.3716,-0.0808,-1.1089,-71.156,-101.812,-1.375,1788095386.681
forehand,376473,0.3782,-0.0867,-1.1543,-74.781,-95.219,-0.750,1788095386.686
forehand,376477,0.3909,-0.0881,-1.1965,-77.031,-86.938,0.031,1788095386.690
forehand,376482,0.4065,-0.0903,-1.2356,-77.688,-77.500,1.062,1788095386.695
forehand,376487,0.4172,-0.0996,-1.2725,-76.219,-67.625,2.031,1788095386.700
forehand,376491,0.4148,-0.1182,-1.3035,-72.656,-58.344,2.469,1788095386.704
forehand,376496,0.3962,-0.1416,-1.3186,-67.812,-51.094,2.031,1788095386.709
forehand,376500,0.3669,-0.1606,-1.3108,-62.906,-47.219,0.812,1788095386.713
forehand,376505,0.3364,-0.1692,-1.2856,-58.656,-46.875,-0.719,1788095386.718
forehand,376509,0.3120,-0.1697,-1.2556,-55.062,-48.594,-2.250,1788095386.722
forehand,376514,0.2959,-0.1672,-1.2317,-51.938,-50.375,-3.906,1788095386.727
forehand,376518,0.2876,-0.1650,-1.2156,-49.250,-50.875,-5.938,1788095386.731
forehand,376523,0.2881,-0.1599,-1.2019,-47.281,-50.000,-8.438,1788095386.736
forehand,376527,0.2996,-0.1433,-1.1821,-46.469,-48.719,-11.062,1788095386.740
forehand,376532,0.3213,-0.1072,-1.1509,-46.875,-48.250,-12.844,1788095386.745
forehand,376536,0.3477,-0.0557,-1.1123,-48.219,-49.250,-12.781,1788095386.749
forehand,376561,0.3499,0.0020,-1.0781,-54.375,-50.844,-5.094,1788095386.775
forehand,376564,0.3328,-0.0049,-1.0955,-52.906,-51.438,-5.594,1788095386.778
forehand,376568,0.3442,-0.0095,-1.1333,-49.469,-52.188,-6.812,1788095386.782
forehand,376573,0.4099,-0.0269,-1.2305,-41.750,-48.688,-11.250,1788095386.786
forehand,376578,0.5159,-0.0818,-1.4214,-27.281,-32.719,-22.875,1788095386.791
forehand,376582,0.5959,-0.1724,-1.6802,-7.750,1.719,-42.969,1788095386.795
forehand,376586,0.5898,-0.2498,-1.9050,10.406,49.188,-65.625,1788095386.800
forehand,376591,0.4993,-0.2617,-1.9834,21.250,90.844,-80.125,1788095386.804
forehand,376596,0.3784,-0.2109,-1.8755,24.344,106.094,-79.000,1788095386.809
forehand,376600,0.2830,-0.1433,-1.6365,23.656,87.688,-64.031,1788095386.813
forehand,376605,0.2361,-0.0950,-1.3706,23.500,46.438,-44.219,1788095386.818
forehand,376609,0.2300,-0.0667,-1.1658,25.250,2.469,-28.812,1788095386.823
forehand,376614,0.2441,-0.0415,-1.0554,27.250,-27.531,-21.812,1788095386.827
forehand,376618,0.2632,-0.0083,-1.0200,26.750,-38.156,-21.406,1788095386.832
forehand,376623,0.2810,0.0295,-1.0125,22.531,-34.125,-23.031,1788095386.836
forehand,376627,0.2974,0.0615,-0.9937,16.188,-24.562,-22.875,1788095386.841
forehand,376632,0.3137,0.0786,-0.9509,11.125,-16.531,-19.594,1788095386.845
forehand,376637,0.3276,0.0789,-0.8984,10.000,-12.688,-14.125,1788095386.850
forehand,376641,0.3357,0.0647,-0.8596,12.906,-12.062,-8.312,1788095386.854
forehand,376646,0.3354,0.0400,-0.8501,17.719,-12.406,-3.938,1788095386.859
forehand,376650,0.3259,0.0098,-0.8677,21.562,-12.406,-2.000,1788095386.863
forehand,376655,0.3083,-0.0212,-0.8977,22.469,-11.938,-2.438,1788095386.868
forehand,376659,0.2847,-0.0474,-0.9246,20.125,-11.938,-4.406,1788095386.873
forehand,376664,0.2581,-0.0654,-0.9382,15.344,-13.188,-6.969,1788095386.877
forehand,376668,0.2317,-0.0745,-0.9377,9.375,-15.938,-9.406,1788095386.882
forehand,376673,0.2085,-0.0757,-0.9287,3.281,-19.719,-11.594,1788095386.886
forehand,376677,0.1902,-0.0718,-0.9175,-2.125,-23.844,-13.625,1788095386.891
forehand,376682,0.1770,-0.0659,-0.9094,-6.219,-27.812,-15.562,1788095386.895
